Date,Open,High,Low,Close,Adj Close,Volume
2020-05-14,41.530018,43.858780,41.498734,42.965527,42.965527,154605942
2020-05-15,42.971245,43.380898,41.511787,42.472305,42.472305,140377796
2020-05-16,42.413792,46.021996,42.063232,45.459450,45.459450,174548145
2020-05-17,45.164135,48.576141,44.704842,46.482948,46.482948,222669396
2020-05-18,46.459713,51.198265,46.229687,49.348389,49.348389,250598639
2020-05-19,49.220169,49.485260,46.269188,47.277431,47.277431,180209715
2020-05-20,47.127590,47.431461,43.451096,43.749420,43.749420,173963060
2020-05-21,43.789898,46.414993,41.079643,46.056526,46.056526,216549985
2020-05-22,45.778439,51.364861,44.130402,48.551373,48.551373,259251137
2020-05-23,48.440384,48.549381,44.703911,46.587379,46.587379,200514868
2020-05-24,46.606945,46.606945,41.678082,41.725288,41.725288,211784103
2020-05-25,41.688595,49.327271,40.890148,45.595215,45.595215,342203191
2020-05-26,45.462196,46.404057,42.797424,43.278919,43.278919,203045251
2020-05-27,43.278919,46.365910,43.138264,44.853191,44.853191,192540982
2020-05-28,44.845528,44.959835,42.982014,43.539261,43.539261,201573002
2020-05-29,43.504688,44.818737,42.914017,43.759308,43.759308,156095689
2020-05-30,43.905796,45.501919,42.825439,44.402565,44.402565,184963479
2020-05-31,44.400295,44.860592,42.991177,43.049885,43.049885,142962930
2020-06-01,43.310467,44.287811,42.847931,43.608738,43.608738,163100100
2020-06-02,43.582085,44.556675,41.504642,42.387505,42.387505,97267395
2020-06-03,42.387505,44.445385,42.371876,44.188931,44.188931,66096222
2020-06-04,44.207508,44.657955,42.655514,44.316444,44.316444,68036046
2020-06-05,44.316444,52.826607,43.579926,49.959820,49.959820,326596695
2020-06-06,49.953537,49.994892,46.228893,47.034573,47.034573,121209626
2020-06-07,47.034573,47.185787,44.839821,46.562695,46.562695,54130169
2020-06-08,46.449429,51.234497,46.315929,50.393711,50.393711,108599892
2020-06-09,50.353836,50.376755,47.353683,49.685863,49.685863,74628747
2020-06-10,49.688568,50.541351,47.905949,48.803276,48.803276,82960274
2020-06-11,48.804924,49.271683,43.485779,43.590046,43.590046,85260811
2020-06-12,43.614147,45.924313,43.550461,45.108505,45.108505,71424132
2020-06-13,45.114483,46.443089,44.471718,46.253506,46.253506,58088614
2020-06-14,46.404156,46.961056,44.123631,44.592606,44.592606,66342084
2020-06-15,44.691074,44.959553,41.628296,43.356163,43.356163,71622127
2020-06-16,43.351570,44.852619,43.159233,44.740280,44.740280,49816848
2020-06-17,44.734203,45.020050,43.124062,44.421650,44.421650,51426935
2020-06-18,44.423206,49.688164,44.167629,47.441448,47.441448,103090546
2020-06-19,47.552265,63.739834,47.398537,52.181835,52.181835,501546960
2020-06-20,52.043896,52.506039,47.705368,49.075283,49.075283,130727261
2020-06-21,49.269211,57.077980,48.563560,51.329208,51.329208,170679233
2020-06-22,51.285606,56.304043,49.178719,55.087833,55.087833,122809278
2020-06-23,55.082138,57.587502,53.000137,53.556126,53.556126,100363581
2020-06-24,53.573738,60.581570,52.445667,55.823086,55.823086,209740031
2020-06-25,55.831116,57.275696,52.895096,53.874538,53.874538,132314189
2020-06-26,53.824509,56.877323,51.578674,56.051266,56.051266,125895082
2020-06-27,55.934231,56.888245,51.112293,53.964211,53.964211,127163039
2020-06-28,53.964211,63.828255,51.963615,60.382256,60.382256,258059653
2020-06-29,60.382256,66.872238,58.216499,64.369713,64.369713,162181952
2020-06-30,64.412621,77.728539,64.170135,64.986549,64.986549,293733436
2020-07-01,65.233620,68.106583,61.982128,62.827187,62.827187,133748962
2020-07-02,62.787525,63.165672,56.368683,58.430603,58.430603,131026157
2020-07-03,58.566654,58.866161,56.431473,57.360764,57.360764,85504855
2020-07-04,57.349407,61.472771,56.864723,58.277725,58.277725,122795526
2020-07-05,58.257530,58.664249,47.991661,51.653126,51.653126,283708848
2020-07-06,51.653126,53.811916,51.201759,52.815426,52.815426,83618371
2020-07-07,52.811684,58.390732,52.555367,56.406040,56.406040,127339247
2020-07-08,56.406040,62.063797,55.684978,59.705814,59.705814,166383804
2020-07-09,59.503819,66.309052,57.094215,64.126411,64.126411,200521479
2020-07-10,64.115196,70.672920,63.344578,68.661949,68.661949,139501678
2020-07-11,68.661949,69.623062,64.568459,69.527580,69.527580,134510768
2020-07-12,69.469818,85.044472,68.737495,76.415085,76.415085,352747804
2020-07-13,76.415085,96.764679,75.862556,88.429375,88.429375,305516518
2020-07-14,88.184296,93.883423,84.376732,86.481308,86.481308,166709405
2020-07-15,86.439781,104.938255,85.983200,96.914391,96.914391,252148336
2020-07-16,96.496613,103.367760,64.282829,65.590797,65.590797,562845783
2020-07-17,65.464470,78.440491,60.285191,73.237617,73.237617,672113624
2020-07-18,73.213501,74.951187,69.784004,72.394730,72.394730,218926047
2020-07-19,72.501122,72.677139,67.371490,68.931915,68.931915,165274231
2020-07-20,68.944321,69.024467,63.759033,65.263741,65.263741,227007155
2020-07-21,65.251671,75.125633,64.318504,72.841354,72.841354,320499952
2020-07-22,72.843758,82.383812,72.489059,77.899399,77.899399,395060363
2020-07-23,78.053680,82.357315,74.647461,78.584778,78.584778,222347459
2020-07-24,78.584778,78.892441,72.945541,74.376892,74.376892,148833916
2020-07-25,74.383987,107.061104,74.380760,93.571976,93.571976,745623937
2020-07-26,93.011932,121.458778,92.530350,117.007690,117.007690,782224176
2020-07-27,117.006805,152.686707,116.653389,133.045914,133.045914,2456382523
2020-07-28,133.455460,139.138062,120.471649,133.627533,133.627533,725982996
2020-07-29,133.746979,156.810150,119.187492,124.066086,124.066086,774263529
2020-07-30,124.066086,134.490265,122.432549,126.121384,126.121384,390518564
2020-07-31,126.121384,126.274094,113.246223,115.255501,115.255501,361315445
2020-08-01,114.849472,124.550644,112.310333,114.388710,114.388710,343919418
2020-08-02,114.635986,130.868576,105.798988,130.567963,130.567963,540651896
2020-08-03,129.779816,137.028397,125.071022,135.494263,135.494263,438668923
2020-08-04,135.298904,146.360565,134.917221,140.488022,140.488022,412512842
2020-08-05,140.420227,141.671570,127.866486,131.236008,131.236008,404337868
2020-08-06,131.236008,166.862839,130.637482,165.263306,165.263306,834691895
2020-08-07,165.024918,165.024918,141.423965,156.496429,156.496429,605315445
2020-08-08,156.345367,192.784775,152.042557,185.584961,185.584961,819220694
2020-08-09,185.429718,203.020905,172.620239,199.958801,199.958801,908390945
2020-08-10,199.958801,254.452667,189.508118,234.496643,234.496643,1711912344
2020-08-11,234.440414,260.213013,206.182327,246.489594,246.489594,2712769053
2020-08-12,246.828232,292.821259,231.619354,281.861023,281.861023,2128057211
2020-08-13,281.932220,311.210205,264.030243,281.036591,281.036591,2112742449
2020-08-14,281.350616,283.520172,249.448349,255.208694,255.208694,1379418667
2020-08-15,255.445786,278.455353,236.949905,238.322006,238.322006,984770646
2020-08-16,238.442612,259.797272,234.945541,253.595688,253.595688,778640521
2020-08-17,253.595688,253.621582,230.805450,231.611328,231.611328,801579684
2020-08-18,232.049438,276.795868,216.465958,248.338455,248.338455,2263412137
2020-08-19,248.242996,259.820068,212.817245,217.346298,217.346298,1112460726
2020-08-20,217.346298,257.560669,217.136017,240.585220,240.585220,1031586604
2020-08-21,240.694000,241.569443,218.326828,220.567017,220.567017,883921143
2020-08-22,220.689850,239.389008,206.604584,226.352905,226.352905,771532377
2020-08-23,226.351181,255.015503,226.199432,248.923355,248.923355,898420444
2020-08-24,248.158432,267.581635,241.580963,248.177063,248.177063,1171163755
2020-08-25,248.524124,249.160980,224.814835,242.377243,242.377243,998083920
2020-08-26,242.465683,281.777344,237.265381,264.248688,264.248688,1644691518
2020-08-27,264.209259,284.636322,243.229263,254.156738,254.156738,1551572539
2020-08-28,254.705200,315.154053,254.320572,293.347107,293.347107,1990037644
2020-08-29,293.553619,300.210144,276.945831,290.233063,290.233063,1066649700
2020-08-30,290.320953,344.069977,286.600281,324.385284,324.385284,1624933844
2020-08-31,323.350952,357.858063,302.565002,351.182892,351.182892,1538532942
2020-09-01,351.109802,362.096436,317.437927,317.437927,317.437927,1238103962
2020-09-02,318.035431,318.202911,271.071289,305.059021,305.059021,1732852549
2020-09-03,305.374054,326.069000,259.088043,259.088043,259.088043,1944525448
2020-09-04,258.797943,281.559082,234.458771,259.715973,259.715973,1298606787
2020-09-05,260.096130,268.098999,160.531860,190.287506,190.287506,1835711254
2020-09-06,190.463318,232.643585,167.601318,226.177750,226.177750,1493360115
2020-09-07,226.180801,233.766220,175.710739,215.086472,215.086472,1258485349
2020-09-08,215.020462,215.914963,176.899857,182.178497,182.178497,749951215
2020-09-09,182.340927,275.292603,175.855072,266.646667,266.646667,3839030302
2020-09-10,266.646667,282.624420,243.936218,255.152893,255.152893,2292650993
2020-09-11,254.968948,257.445404,223.490570,251.835434,251.835434,1255759489
2020-09-12,251.223648,254.746857,231.504379,244.872192,244.872192,761842440
2020-09-13,245.145569,254.726974,220.826401,237.030930,237.030930,1125427957
2020-09-14,237.448761,259.089386,227.357910,239.953232,239.953232,1563518982
2020-09-15,239.953232,243.493729,214.829193,216.349716,216.349716,882774940
2020-09-16,216.363464,216.363464,180.450638,187.217133,187.217133,1779924593
2020-09-17,187.217133,215.900223,174.449326,212.794632,212.794632,1750718377
2020-09-18,212.794632,231.928116,201.523727,228.775940,228.775940,1730589871
2020-09-19,229.056152,239.484772,218.747559,222.957138,222.957138,792337637
2020-09-20,223.114456,223.250519,200.229782,211.112045,211.112045,677794334
2020-09-21,211.112045,222.351425,183.912064,204.737183,204.737183,1434288107
2020-09-22,204.088089,220.046967,196.346695,214.300140,214.300140,1363964815
2020-09-23,215.390610,225.312332,202.413010,209.301331,209.301331,1187641445
2020-09-24,209.401917,239.606049,206.189835,231.593765,231.593765,1404129082
2020-09-25,232.542221,240.607590,214.600616,234.999146,234.999146,1174412108
2020-09-26,234.956238,236.126236,224.139816,231.026016,231.026016,812056089
2020-09-27,230.962265,233.874573,221.876114,232.370743,232.370743,717418503
2020-09-28,232.352921,236.044754,216.508591,218.099518,218.099518,807742113
2020-09-29,218.223618,222.047211,213.933044,217.230209,217.230209,650360120
2020-09-30,217.424911,219.934021,208.702164,213.095764,213.095764,571199116
2020-10-01,213.116760,218.565140,194.682861,209.582733,209.582733,793049121
2020-10-02,209.814911,210.641724,180.286942,192.551224,192.551224,1162642666
2020-10-03,192.643036,195.734283,186.774857,186.774857,186.774857,451365903
2020-10-04,186.460281,189.761536,178.092453,184.479385,184.479385,518811243
2020-10-05,184.709641,194.647232,180.954498,194.316422,194.316422,592655599
2020-10-06,194.137726,194.137726,158.101059,160.212067,160.212067,716974804
2020-10-07,160.179565,175.430527,154.331772,168.076645,168.076645,862441399
2020-10-08,168.676971,178.237747,148.513550,173.328079,173.328079,1094241086
2020-10-09,173.512894,191.908417,169.838226,185.311157,185.311157,875750309
2020-10-10,185.097687,189.268311,175.338287,175.551208,175.551208,645187427
2020-10-11,175.644409,179.306976,171.088287,177.176743,177.176743,523565153
2020-10-12,177.142883,197.920486,176.395004,189.764481,189.764481,901482115
2020-10-13,189.604492,189.604492,172.441803,176.565018,176.565018,838126829
2020-10-14,176.806274,178.893143,164.704315,169.652451,169.652451,691634262
2020-10-15,169.664536,171.306107,161.857025,166.291824,166.291824,611366746
2020-10-16,166.201141,166.271912,156.264984,157.860611,157.860611,1001616254
2020-10-17,157.585159,164.391205,156.613708,161.713303,161.713303,485660032
2020-10-18,161.779877,165.165405,159.985748,162.624771,162.624771,462268792
2020-10-19,162.559021,162.569275,150.685745,151.057480,151.057480,605444074
2020-10-20,151.059113,153.899094,136.336945,138.781586,138.781586,964735897
2020-10-21,138.777176,152.154755,137.209854,139.369644,139.369644,1421102355
2020-10-22,139.369202,153.438065,139.328262,144.184784,144.184784,843856670
2020-10-23,144.289124,146.538651,136.820496,144.717529,144.717529,848904058
2020-10-24,144.717529,144.836777,138.981232,141.158203,141.158203,559797774
2020-10-25,141.158203,141.978760,130.589767,131.979050,131.979050,671342513
2020-10-26,131.979050,137.938004,120.554390,124.638138,124.638138,990672025
2020-10-27,124.638138,128.631744,118.442055,126.224113,126.224113,1061646133
2020-10-28,126.224113,126.885254,103.479767,110.549301,110.549301,1267911911
2020-10-29,110.549301,116.026764,104.948013,106.144966,106.144966,596053016
2020-10-30,106.144966,109.435402,100.139168,107.543633,107.543633,636332021
2020-10-31,107.543633,115.601257,106.689911,114.957542,114.957542,481213743
2020-11-01,114.957542,122.363594,113.072998,119.404877,119.404877,513309868
2020-11-02,119.404877,121.786888,109.366280,109.759865,109.759865,474040053
2020-11-03,109.759865,110.290855,105.436386,105.440002,105.440002,488062817
2020-11-04,105.440002,105.450020,95.324234,103.292435,103.292435,846243141
2020-11-05,103.292435,109.909821,96.519165,104.179337,104.179337,661612712
2020-11-06,104.179337,143.575714,103.793266,141.580688,141.580688,1668089767
2020-11-07,141.580688,183.574524,136.482727,150.327026,150.327026,3804561994
2020-11-08,150.327026,167.550964,146.068527,159.540817,159.540817,1918326676
2020-11-09,159.540817,161.956772,145.194336,150.033844,150.033844,1346810549
2020-11-10,150.033844,171.446075,148.858200,166.992386,166.992386,1201255191
2020-11-11,166.992386,169.511780,147.069168,149.245880,149.245880,1034514425
2020-11-12,149.245880,152.832458,136.643173,142.221664,142.221664,861659152
2020-11-13,142.221664,153.810257,142.221664,150.625610,150.625610,866260358
2020-11-14,150.625610,151.572113,139.779327,142.890320,142.890320,606335446
2020-11-15,142.890320,164.658615,142.877792,152.298370,152.298370,1387995082
2020-11-16,152.298370,175.801025,148.796173,167.839844,167.839844,1648823088
2020-11-17,169.754242,172.436066,158.729813,164.183762,164.183762,1272966087
2020-11-18,164.183762,164.462677,149.444550,157.020264,157.020264,1086108732
2020-11-19,157.020264,161.369049,149.880188,153.894989,153.894989,752590148
2020-11-20,153.894989,165.310944,152.540192,155.399796,155.399796,824242931
2020-11-21,155.399796,185.319672,151.923965,176.670654,176.670654,1504637297
2020-11-22,176.670654,178.273758,152.325485,159.042770,159.042770,1217270577
2020-11-23,159.042770,174.160339,157.157837,169.007904,169.007904,1149845966
2020-11-24,169.072021,182.437225,158.884857,167.741791,167.741791,1851741416
2020-11-25,167.854065,182.772552,161.545471,167.506836,167.506836,1835238661
2020-11-26,167.248535,169.103302,128.561523,140.507965,140.507965,2439329282
2020-11-27,140.529953,145.453018,131.821594,137.370132,137.370132,983932108
2020-11-28,137.508865,143.466110,133.924576,139.710220,139.710220,862541435
2020-11-29,139.634644,143.774506,137.365036,141.624496,141.624496,454013057
2020-11-30,141.623566,149.029617,141.397751,145.551025,145.551025,645031017
2020-12-01,145.656845,156.653534,142.288940,145.594650,145.594650,946440229
2020-12-02,145.665207,161.193771,144.150192,155.826492,155.826492,1167543518
2020-12-03,155.952866,164.122803,153.602158,155.299835,155.299835,1338753133
2020-12-04,155.169098,155.996201,136.331390,136.966660,136.966660,665652895
2020-12-05,136.967773,146.174377,134.718796,146.030640,146.030640,571996402
2020-12-06,146.022125,146.408829,134.007431,136.849091,136.849091,528962868
2020-12-07,136.790207,139.870560,133.601959,135.159103,135.159103,474235365
2020-12-08,135.162766,135.190033,121.313812,122.779465,122.779465,833400729
2020-12-09,122.725700,123.444870,110.601227,122.707169,122.707169,772214160
2020-12-10,122.715332,122.916191,113.886543,116.160576,116.160576,455151182
2020-12-11,116.028915,116.349396,106.280205,106.521248,106.521248,610104673
2020-12-12,106.300362,113.367432,106.235245,109.937325,109.937325,522452877
2020-12-13,109.922768,121.145813,107.519180,115.437485,115.437485,618634714
2020-12-14,115.622757,119.370132,112.075172,117.228119,117.228119,638715298
2020-12-15,117.182785,132.379944,117.058311,129.454681,129.454681,1431552317
2020-12-16,129.412109,131.576675,118.402580,131.283249,131.283249,1345340660
2020-12-17,131.304916,132.781891,121.706863,123.430031,123.430031,1136882991
2020-12-18,123.458679,125.489952,120.369865,125.043739,125.043739,579979556
2020-12-19,125.078117,129.861603,122.501602,122.824524,122.824524,669459887
2020-12-20,122.976448,123.986031,112.434326,115.073685,115.073685,669229592
2020-12-21,115.088295,119.332977,110.696152,114.002182,114.002182,616177333
2020-12-22,113.831688,116.187897,108.933205,110.462234,110.462234,820270379
2020-12-23,110.457375,111.966881,80.503342,89.028343,89.028343,1238762814
2020-12-24,89.176933,101.780052,86.614777,100.216248,100.216248,679452145
2020-12-25,100.149162,106.884300,99.100174,106.322487,106.322487,688479508
2020-12-26,106.367386,106.477997,96.614250,97.409698,97.409698,500102707
2020-12-27,97.471207,104.035797,93.660294,96.067062,96.067062,905827280
2020-12-28,96.137199,111.570747,95.426155,111.471275,111.471275,931680966
2020-12-29,111.454857,126.910988,105.751030,122.960617,122.960617,1935478763
2020-12-30,122.619080,123.434021,111.958031,112.379578,112.379578,926845604
2020-12-31,112.390488,113.270676,104.485168,110.382278,110.382278,932450560
2021-01-01,110.300240,135.926468,109.735008,134.642075,134.642075,1880119007
2021-01-02,134.898010,145.402054,125.827011,131.513046,131.513046,2314909294
2021-01-03,131.558868,172.861801,131.558868,157.995987,157.995987,4025151978
2021-01-04,158.044235,181.635132,137.000168,181.635132,181.635132,4382125371
2021-01-05,182.065247,182.918610,151.907852,157.839798,157.839798,3699036078
2021-01-06,158.016052,159.968842,139.525635,141.107635,141.107635,3676430438
2021-01-07,141.646637,191.488754,141.469482,174.267426,174.267426,11741751709
2021-01-08,173.973251,276.994293,160.177185,236.273407,236.273407,15146400031
2021-01-09,236.541473,268.769501,215.608276,248.413895,248.413895,6743979471
2021-01-10,248.754715,273.962036,234.534576,254.261230,254.261230,4604356422
2021-01-11,253.891068,257.823883,190.902267,228.502853,228.502853,6093049625
2021-01-12,228.179214,281.636505,226.417221,264.306549,264.306549,5375129597
2021-01-13,265.402588,265.434937,239.655121,257.103546,257.103546,4243489027
2021-01-14,257.268494,259.060913,232.391327,239.602692,239.602692,4333032906
2021-01-15,239.766052,251.033600,218.436279,237.786682,237.786682,3316538004
2021-01-16,237.696884,270.819214,237.696884,252.084839,252.084839,4975477981
2021-01-17,251.193741,290.116547,242.774658,279.282349,279.282349,6247253035
2021-01-18,279.574341,304.003113,267.461853,277.791656,277.791656,5167300809
2021-01-19,277.537567,294.953949,264.082855,266.556335,266.556335,3260551236
2021-01-20,266.095917,272.468781,244.101578,271.482910,271.482910,3404759301
2021-01-21,271.343781,272.262848,217.603027,218.174988,218.174988,3197971822
2021-01-22,218.130051,255.272293,185.379044,244.272675,244.272675,4625342882
2021-01-23,243.893570,262.600861,242.048676,255.798035,255.798035,2037009598
2021-01-24,256.016907,276.890289,254.731003,265.296997,265.296997,2390436158
2021-01-25,265.314087,290.035828,251.683334,269.989624,269.989624,5841727082
2021-01-26,269.915070,298.715393,268.527588,295.133362,295.133362,5747818379
2021-01-27,295.226746,295.226746,258.008087,269.558075,269.558075,2570627991
2021-01-28,269.250061,287.796326,263.966217,278.778290,278.778290,2291053979
2021-01-29,281.660034,283.798889,265.640564,279.575684,279.575684,3211794122
2021-01-30,279.794830,314.374298,275.159546,307.978607,307.978607,3891635873
2021-01-31,308.929169,349.005798,304.057861,310.900879,310.900879,5714453037
2021-02-01,310.689972,337.200562,300.248962,337.200562,337.200562,2878124254
2021-02-02,337.356995,394.017029,327.587463,384.096924,384.096924,7201102530
2021-02-03,382.571777,420.971222,370.218597,416.457031,416.457031,3598201551
2021-02-04,417.605164,476.352661,408.583496,469.014954,469.014954,7900733679
2021-02-05,469.694092,519.031860,468.967163,486.351074,486.351074,6761462197
2021-02-06,486.757263,494.897156,415.899841,444.795227,444.795227,7451010253
2021-02-07,445.292938,500.165802,419.886017,487.760498,487.760498,7676317859
2021-02-08,487.904968,587.831421,472.494904,574.926575,574.926575,11322716682
2021-02-09,573.945374,616.882263,551.984436,569.499084,569.499084,8818316734
2021-02-10,569.627258,660.554077,554.460144,660.525635,660.525635,8786407731
2021-02-11,661.118469,707.119263,638.042480,670.045959,670.045959,3897246056
2021-02-12,670.005066,720.340027,660.477722,671.249390,671.249390,6640958646
2021-02-13,670.452393,689.544250,630.308716,633.898071,633.898071,6636126263
2021-02-14,634.662781,669.311279,621.358704,634.400574,634.400574,6787667581
2021-02-15,633.338501,676.188416,568.959412,643.707397,643.707397,7979725309
2021-02-16,643.635437,652.170044,581.842041,605.207031,605.207031,5224002198
2021-02-17,605.266968,613.726074,549.930176,598.553040,598.553040,6547703091
2021-02-18,599.302368,674.267212,599.302368,652.031494,652.031494,5612907850
2021-02-19,651.996521,847.140259,621.187744,831.848572,831.848572,18948650401
2021-02-20,832.750732,855.143677,712.341431,725.898315,725.898315,10179087393
2021-02-21,724.801514,844.552979,717.507935,804.390991,804.390991,9994911572
2021-02-22,803.485657,1053.950195,671.247375,1047.366943,1047.366943,41600849854
2021-02-23,1044.964355,1141.417969,839.797485,1100.323120,1100.323120,35123744755
2021-02-24,1101.213745,1312.979736,1075.734985,1252.644165,1252.644165,27180276684
2021-02-25,1247.393799,1280.661011,1009.190369,1010.660767,1010.660767,26664071228
2021-02-26,1014.309326,1142.526367,959.826355,1000.023560,1000.023560,21319944500
2021-02-27,1001.026917,1075.395386,960.968262,971.558411,971.558411,18225481660
2021-02-28,972.044067,1014.085999,845.621338,964.596252,964.596252,22144486196
2021-03-01,966.010376,1139.214600,962.248291,1096.413574,1096.413574,22466372003
2021-03-02,1097.238892,1116.270142,985.500488,1022.878357,1022.878357,13083731381
2021-03-03,1023.216797,1075.624756,1008.819702,1030.438843,1030.438843,11229652175
2021-03-04,1028.926025,1040.957886,933.583679,957.901367,957.901367,8510140428
2021-03-05,955.584656,956.576111,888.910400,922.843567,922.843567,6657881779
2021-03-06,919.879333,971.145752,870.942566,954.019714,954.019714,8697663110
2021-03-07,954.566345,1024.305908,931.328369,1015.617493,1015.617493,8602557332
2021-03-08,1011.891235,1015.080139,960.278625,997.457214,997.457214,8471570950
2021-03-09,998.418030,1091.091797,976.638123,1080.455811,1080.455811,9815090714
2021-03-10,1080.791992,1105.860352,1023.814026,1034.687256,1034.687256,7499704766
2021-03-11,1033.869629,1180.017212,996.118530,1161.667236,1161.667236,16654183579
2021-03-12,1163.747559,1198.044189,1025.359985,1057.784302,1057.784302,13468406281
2021-03-13,1058.631958,1119.007324,1011.838440,1112.785400,1112.785400,10547410608
2021-03-14,1112.260498,1115.767822,1045.181641,1054.611084,1054.611084,6559054790
2021-03-15,1052.347534,1075.607422,992.663879,1028.753540,1028.753540,7440145578
2021-03-16,1027.103882,1036.041992,959.055786,987.865540,987.865540,8143778389
2021-03-17,988.749573,1030.774536,952.471497,1031.960815,1031.960815,6872117851
2021-03-18,1031.269531,1071.547729,1005.309937,1034.099487,1034.099487,5746346275
2021-03-19,1034.290161,1049.737427,1012.476563,1029.024536,1029.024536,4977870753
2021-03-20,1028.374756,1085.052856,1025.203125,1029.545044,1029.545044,4929658536
2021-03-21,1030.004761,1040.689941,990.156311,1037.830933,1037.830933,4651007004
2021-03-22,1039.139526,1200.768433,1029.837036,1079.869629,1079.869629,18891023708
2021-03-23,1074.754150,1104.070557,1019.252258,1031.447510,1031.447510,7753605479
2021-03-24,1030.399414,1116.317871,992.436646,992.436646,992.436646,8631321877
2021-03-25,991.658508,995.083435,916.693848,945.791077,945.791077,8443295847
2021-03-26,945.387573,1072.532593,898.354919,1070.730591,1070.730591,10866190411
2021-03-27,1071.224976,1217.417969,1069.182007,1195.984863,1195.984863,16218985497
2021-03-28,1193.891235,1404.465576,1184.153320,1305.230103,1305.230103,30871310189
2021-03-29,1310.089111,1380.651489,1284.187866,1371.539185,1371.539185,15766757911
2021-03-30,1374.201172,1523.229614,1374.201172,1412.646118,1412.646118,19391712217
2021-03-31,1402.933594,1449.576294,1334.235229,1424.927612,1424.927612,15080777597
2021-04-01,1421.300537,1494.913696,1380.814941,1398.685547,1398.685547,12732383034
2021-04-02,1398.665771,1454.650879,1361.213623,1453.597900,1453.597900,9616800012
2021-04-03,1452.587402,1748.347412,1452.073608,1654.799316,1654.799316,35444917157
2021-04-04,1652.971680,1876.193848,1629.902100,1765.529907,1765.529907,31299228418
2021-04-05,1755.808716,1818.622925,1671.251099,1684.282471,1684.282471,19352106654
2021-04-06,1683.810425,1862.542236,1607.419189,1833.877319,1833.877319,23579108902
2021-04-07,1847.722168,2044.354126,1713.486816,1970.012817,1970.012817,50358475662
2021-04-08,1972.729492,2091.513672,1918.988770,2015.241455,2015.241455,28177041218
2021-04-09,2011.649658,2168.172852,2005.538696,2075.862061,2075.862061,21109492134
2021-04-10,2066.254639,2111.709717,1940.224121,2005.850098,2005.850098,20194599741
2021-04-11,2003.357544,2143.787842,1911.460083,2087.342773,2087.342773,17407453134
2021-04-12,2086.332275,2237.881348,2014.309448,2138.160156,2138.160156,23157642300
2021-04-13,2140.326416,2159.593994,1991.821167,2062.653076,2062.653076,19410718862
2021-04-14,2059.980469,2066.197021,1862.647949,1986.330933,1986.330933,25701462692
2021-04-15,1983.459961,2110.971924,1918.994751,2078.797363,2078.797363,16540723183
2021-04-16,2078.947510,2108.413574,1860.784546,1893.713989,1893.713989,17944826869
2021-04-17,1891.614258,1999.158447,1871.293579,1871.293579,1871.293579,15039040713
2021-04-18,1873.949707,2453.329102,1605.832031,2408.617188,2408.617188,86132025190
2021-04-19,2411.346436,2702.450928,2241.133301,2371.842041,2371.842041,91286645548
